startPause,activeScene,textFile,speed,phase,pupilDilation_L,pupilDilation_R,gazePosition
15,NormalReading,NormalReading,0,calibration,0,0,(0.00, 0.00, 0.00)
15,NormalReading,NormalReading,0,calibration,5.729141,5.881638,(0.00, 0.00, 0.00)
15,NormalReading,NormalReading,0,calibration,5.427032,5.865494,(-14.02, 4.95, 90.00)
15,NormalReading,NormalReading,0,calibration,5.949203,5.984772,(-9.67, -8.58, 90.00)
15,NormalReading,NormalReading,0,calibration,5.739243,5.995773,(-13.89, 6.55, 90.00)
15,NormalReading,NormalReading,0,calibration,5.739243,5.995773,(-14.24, 6.28, 90.00)
15,NormalReading,NormalReading,0,calibration,5.739243,5.995773,(-14.24, 6.28, 90.00)
15,NormalReading,NormalReading,0,calibration,5.789597,6.034088,(-14.24, 6.28, 90.00)
15,NormalReading,NormalReading,0,calibration,5.781967,5.914917,(-14.01, 7.76, 90.00)
15,NormalReading,NormalReading,0,calibration,5.830475,5.890137,(-13.13, 7.88, 90.00)
15,NormalReading,NormalReading,0,calibration,5.703415,5.999924,(-13.85, 6.80, 90.00)
15,NormalReading,NormalReading,0,calibration,5.820206,5.914429,(-14.22, 7.52, 90.00)
15,NormalReading,NormalReading,0,calibration,5.749695,5.990768,(-14.22, 7.30, 90.00)
15,NormalReading,NormalReading,0,calibration,5.789215,5.996704,(-14.50, 6.92, 90.00)
15,NormalReading,NormalReading,0,calibration,5.805145,5.990891,(-13.94, 6.83, 90.00)
15,NormalReading,NormalReading,0,calibration,5.813995,6.028381,(-13.84, 6.80, 90.00)
15,NormalReading,NormalReading,0,calibration,5.761047,6.02977,(-13.74, 6.35, 90.00)
15,NormalReading,NormalReading,0,calibration,5.769897,6.026947,(-14.12, 6.32, 90.00)
15,NormalReading,NormalReading,0,calibration,5.835526,6.022812,(-14.38, 6.58, 90.00)
15,NormalReading,NormalReading,0,calibration,5.760178,6.025299,(-14.76, 6.53, 90.00)
15,NormalReading,NormalReading,0,calibration,5.754974,6.019928,(-13.95, 6.07, 90.00)
15,NormalReading,NormalReading,0,calibration,5.776291,6.027039,(-14.07, 6.16, 90.00)
15,NormalReading,NormalReading,0,calibration,5.891846,6.023376,(-14.30, 6.46, 90.00)
15,NormalReading,NormalReading,0,calibration,5.859146,6.019791,(-14.07, 6.69, 90.00)
15,NormalReading,NormalReading,0,calibration,5.82605,6.003372,(-13.68, 6.67, 90.00)
15,NormalReading,NormalReading,0,calibration,5.831879,5.985123,(-13.50, 6.68, 90.00)
15,NormalReading,NormalReading,0,calibration,5.941696,5.986649,(-13.85, 7.17, 90.00)
15,NormalReading,NormalReading,0,calibration,5.884781,5.987762,(-14.33, 6.43, 90.00)
15,NormalReading,NormalReading,0,calibration,5.794983,5.987808,(-14.52, 6.61, 90.00)
15,NormalReading,NormalReading,0,calibration,5.781967,5.994934,(-14.30, 7.06, 90.00)
15,NormalReading,NormalReading,0,calibration,5.835953,5.992737,(-14.33, 7.08, 90.00)
15,NormalReading,NormalReading,0,calibration,5.850296,5.992203,(-14.19, 6.96, 90.00)
15,NormalReading,NormalReading,0,calibration,5.851532,5.976105,(-14.12, 7.03, 90.00)
15,NormalReading,NormalReading,0,calibration,5.860748,5.975906,(-14.16, 7.11, 90.00)
15,NormalReading,NormalReading,0,calibration,5.856049,5.99765,(-14.12, 7.04, 90.00)
15,NormalReading,NormalReading,0,calibration,5.852875,5.997894,(-14.20, 7.08, 90.00)
15,NormalReading,NormalReading,0,calibration,5.8573,5.99884,(-14.31, 6.99, 90.00)
15,NormalReading,NormalReading,0,calibration,5.863281,5.998062,(-14.35, 7.08, 90.00)
15,NormalReading,NormalReading,0,calibration,5.864655,5.997986,(-14.41, 6.86, 90.00)
15,NormalReading,NormalReading,0,calibration,5.864044,5.998764,(-14.39, 6.85, 90.00)
15,NormalReading,NormalReading,0,calibration,5.874878,5.998871,(-14.43, 6.84, 90.00)
15,NormalReading,NormalReading,0,calibration,5.865891,5.998611,(-14.49, 6.90, 90.00)
15,NormalReading,NormalReading,0,calibration,5.86554,5.998718,(-14.46, 7.01, 90.00)
15,NormalReading,NormalReading,0,calibration,5.855331,5.999466,(-14.49, 6.82, 90.00)
15,NormalReading,NormalReading,0,calibration,5.856033,5.970001,(-14.45, 6.91, 90.00)
15,NormalReading,NormalReading,0,calibration,5.83902,5.970001,(-14.50, 6.94, 90.00)
15,NormalReading,NormalReading,0,calibration,5.826355,5.953522,(-14.51, 6.84, 90.00)
15,NormalReading,NormalReading,0,calibration,5.824585,5.966461,(-14.38, 6.86, 90.00)
15,NormalReading,NormalReading,0,calibration,5.803757,5.943954,(-14.30, 6.82, 90.00)
15,NormalReading,NormalReading,0,calibration,5.786621,5.941818,(-14.22, 6.89, 90.00)
15,NormalReading,NormalReading,0,calibration,5.786621,5.938004,(-14.18, 6.87, 90.00)
15,NormalReading,NormalReading,0,calibration,5.776428,5.937302,(-14.13, 6.83, 90.00)
15,NormalReading,NormalReading,0,calibration,5.739746,5.927307,(-14.26, 6.82, 90.00)
15,NormalReading,NormalReading,0,calibration,5.701416,5.829437,(-14.25, 6.90, 90.00)
15,NormalReading,NormalReading,0,calibration,5.689743,5.800262,(-14.27, 6.66, 90.00)
15,NormalReading,NormalReading,0,calibration,5.640152,5.722397,(-14.31, 6.55, 90.00)
15,NormalReading,NormalReading,0,calibration,5.629242,5.697678,(-14.53, 6.28, 90.00)
15,NormalReading,NormalReading,0,calibration,5.621857,5.681671,(-14.50, 6.30, 90.00)
15,NormalReading,NormalReading,0,calibration,5.583786,5.653625,(-14.48, 6.42, 90.00)
15,NormalReading,NormalReading,0,calibration,5.564865,5.649811,(-14.50, 6.45, 90.00)
15,NormalReading,NormalReading,0,calibration,5.455292,5.601166,(-14.44, 6.50, 90.00)
15,NormalReading,NormalReading,0,calibration,5.439087,5.554703,(-14.49, 6.57, 90.00)
15,NormalReading,NormalReading,0,calibration,5.428421,5.539001,(-14.42, 6.43, 90.00)
15,NormalReading,NormalReading,0,calibration,5.340012,5.506851,(-14.39, 6.35, 90.00)
15,NormalReading,NormalReading,0,calibration,5.326035,5.47644,(-14.36, 6.45, 90.00)
15,NormalReading,NormalReading,0,calibration,5.303009,5.442978,(-14.32, 6.42, 90.00)
15,NormalReading,NormalReading,0,calibration,5.270905,5.416763,(-14.18, 6.52, 90.00)
15,NormalReading,NormalReading,0,calibration,5.262985,5.407471,(-14.11, 6.48, 90.00)
15,NormalReading,NormalReading,0,calibration,5.256592,5.387711,(-14.10, 6.59, 90.00)
15,NormalReading,NormalReading,0,calibration,5.253922,5.342255,(-13.59, 6.55, 90.00)
15,NormalReading,NormalReading,0,calibration,5.248001,5.291321,(-13.54, 6.60, 90.00)
15,NormalReading,NormalReading,0,calibration,5.203415,5.270248,(-13.50, 6.65, 90.00)
15,NormalReading,NormalReading,0,calibration,5.203156,5.239563,(-13.45, 6.72, 90.00)
15,NormalReading,NormalReading,0,calibration,5.171265,5.1819,(-13.44, 7.09, 90.00)
15,NormalReading,NormalReading,0,calibration,5.113708,5.141754,(-13.46, 7.03, 90.00)
15,NormalReading,NormalReading,0,calibration,5.053284,5.135025,(-13.49, 7.35, 90.00)
15,NormalReading,NormalReading,0,calibration,5.047897,5.126648,(-13.54, 7.39, 90.00)
15,NormalReading,NormalReading,0,calibration,5.014099,5.049057,(-13.60, 7.42, 90.00)
15,NormalReading,NormalReading,0,calibration,4.976608,5.034378,(-13.51, 7.41, 90.00)
15,NormalReading,NormalReading,0,calibration,4.962555,5.026657,(-13.34, 7.32, 90.00)
15,NormalReading,NormalReading,0,calibration,4.873627,4.943298,(-13.05, 7.28, 90.00)
15,NormalReading,NormalReading,0,calibration,4.822891,4.937622,(-12.73, 7.21, 90.00)
15,NormalReading,NormalReading,0,calibration,4.82106,4.931961,(-12.79, 7.20, 90.00)
15,NormalReading,NormalReading,0,calibration,4.75177,4.884842,(-12.51, 7.16, 90.00)
15,NormalReading,NormalReading,0,calibration,4.734894,4.859741,(-12.35, 7.01, 90.00)
15,NormalReading,NormalReading,0,calibration,4.731003,4.857529,(-12.21, 7.00, 90.00)
15,NormalReading,NormalReading,0,calibration,4.715714,4.820282,(-12.06, 7.05, 90.00)
15,NormalReading,NormalReading,0,calibration,4.706833,4.804276,(-12.02, 7.04, 90.00)
15,NormalReading,NormalReading,0,calibration,4.69751,4.795135,(-12.16, 7.12, 90.00)
15,NormalReading,NormalReading,0,calibration,4.6633,4.743759,(-12.17, 7.09, 90.00)
15,NormalReading,NormalReading,0,calibration,4.653015,4.720657,(-12.15, 7.04, 90.00)
15,NormalReading,NormalReading,0,calibration,4.647125,4.697342,(-12.15, 7.00, 90.00)
15,NormalReading,NormalReading,0,calibration,4.593338,4.662598,(-12.06, 7.05, 90.00)
15,NormalReading,NormalReading,0,calibration,4.551468,4.62468,(-11.94, 6.97, 90.00)
15,NormalReading,NormalReading,0,calibration,4.488434,4.624268,(-11.87, 6.96, 90.00)
15,NormalReading,NormalReading,0,calibration,4.485382,4.592331,(-11.86, 6.84, 90.00)
15,NormalReading,NormalReading,0,calibration,4.479431,4.559891,(-11.87, 6.98, 90.00)
15,NormalReading,NormalReading,0,calibration,4.465637,4.387863,(-11.84, 6.99, 90.00)
15,NormalReading,NormalReading,0,calibration,4.421646,4.40712,(-11.71, 6.93, 90.00)
15,NormalReading,NormalReading,0,calibration,4.364975,4.346222,(-7.74, 6.32, 90.00)
15,NormalReading,NormalReading,0,calibration,4.357056,4.27388,(-3.00, 7.36, 90.00)
15,NormalReading,NormalReading,0,calibration,4.300079,4.302429,(1.63, 6.27, 90.00)
15,NormalReading,NormalReading,0,calibration,4.425201,4.192123,(11.22, 6.19, 90.00)
15,NormalReading,NormalReading,0,calibration,4.337662,4.337692,(16.22, 5.13, 90.00)
15,NormalReading,NormalReading,0,calibration,4.360489,4.153839,(19.22, 4.70, 90.00)
15,NormalReading,NormalReading,0,calibration,4.240997,4.247955,(20.43, 4.46, 90.00)
15,NormalReading,NormalReading,0,calibration,4.235901,4.154312,(20.45, 4.82, 90.00)
15,NormalReading,NormalReading,0,calibration,4.303101,4.154068,(19.89, 4.00, 90.00)
15,NormalReading,NormalReading,0,calibration,4.30368,4.145004,(20.06, 4.51, 90.00)
15,NormalReading,NormalReading,0,calibration,4.247299,4.073441,(20.11, 4.75, 90.00)
15,NormalReading,NormalReading,0,calibration,4.196091,4.013275,(19.71, 4.63, 90.00)
15,NormalReading,NormalReading,0,calibration,4.201294,4.001617,(20.03, 4.80, 90.00)
15,NormalReading,NormalReading,0,calibration,4.196411,3.9841,(19.72, 4.10, 90.00)
15,NormalReading,NormalReading,0,calibration,4.167099,3.981827,(20.05, 4.63, 90.00)
15,NormalReading,NormalReading,0,calibration,4.142609,3.952484,(19.95, 4.66, 90.00)
15,NormalReading,NormalReading,0,calibration,4.129135,3.982681,(20.02, 4.57, 90.00)
15,NormalReading,NormalReading,0,calibration,4.129471,3.984589,(20.04, 4.68, 90.00)
15,NormalReading,NormalReading,0,calibration,4.133743,3.965988,(20.05, 4.79, 90.00)
15,NormalReading,NormalReading,0,calibration,4.129395,3.947479,(20.17, 4.81, 90.00)
15,NormalReading,NormalReading,0,calibration,4.1147,3.93132,(20.31, 4.83, 90.00)
15,NormalReading,NormalReading,0,calibration,4.108276,3.931076,(20.44, 4.81, 90.00)
15,NormalReading,NormalReading,0,calibration,4.103775,3.930786,(20.44, 4.78, 90.00)
15,NormalReading,NormalReading,0,calibration,4.099838,3.926697,(20.42, 4.73, 90.00)
15,NormalReading,NormalReading,0,calibration,4.092072,3.908676,(20.36, 4.62, 90.00)
15,NormalReading,NormalReading,0,calibration,4.084808,3.900421,(20.32, 4.64, 90.00)
15,NormalReading,NormalReading,0,calibration,4.066299,3.893555,(20.30, 4.56, 90.00)
15,NormalReading,NormalReading,0,calibration,4.066345,3.886414,(20.23, 4.54, 90.00)
15,NormalReading,NormalReading,0,calibration,4.063324,3.853302,(20.20, 4.49, 90.00)
15,NormalReading,NormalReading,0,calibration,3.931625,3.761169,(20.25, 4.52, 90.00)
15,NormalReading,NormalReading,0,calibration,3.952133,3.696243,(20.73, 5.00, 90.00)
15,NormalReading,NormalReading,0,calibration,3.935593,3.823166,(16.36, 4.03, 90.00)
15,NormalReading,NormalReading,0,calibration,3.736053,3.806808,(9.70, 5.55, 90.00)
15,NormalReading,NormalReading,0,calibration,3.879608,3.946594,(-1.28, 7.12, 90.00)
15,NormalReading,NormalReading,0,calibration,3.928436,3.881577,(-6.96, 6.88, 90.00)
15,NormalReading,NormalReading,0,calibration,3.773727,3.892792,(-12.06, 7.66, 90.00)
15,NormalReading,NormalReading,0,calibration,3.815369,3.900955,(-14.68, 7.60, 90.00)
15,NormalReading,NormalReading,0,calibration,3.785339,3.909256,(-14.77, 7.29, 90.00)
15,NormalReading,NormalReading,0,calibration,3.785522,3.904648,(-14.94, 7.44, 90.00)
15,NormalReading,NormalReading,0,calibration,3.783829,3.906174,(-15.04, 7.39, 90.00)
15,NormalReading,NormalReading,0,calibration,3.768982,3.907196,(-14.97, 7.38, 90.00)
15,NormalReading,NormalReading,0,calibration,3.767929,3.895844,(-15.04, 7.34, 90.00)
15,NormalReading,NormalReading,0,calibration,3.759674,3.883286,(-15.16, 7.36, 90.00)
15,NormalReading,NormalReading,0,calibration,3.703003,3.86554,(-15.05, 7.77, 90.00)
15,NormalReading,NormalReading,0,calibration,3.696106,3.86644,(-15.15, 7.62, 90.00)
15,NormalReading,NormalReading,0,calibration,3.761261,3.873672,(-15.24, 7.60, 90.00)
15,NormalReading,NormalReading,0,calibration,3.795746,3.861618,(-15.38, 7.34, 90.00)
15,NormalReading,NormalReading,0,calibration,3.687668,3.849091,(-15.29, 7.74, 90.00)
15,NormalReading,NormalReading,0,calibration,3.682648,3.815018,(-15.29, 7.43, 90.00)
15,NormalReading,NormalReading,0,calibration,3.675964,3.815048,(-15.37, 7.32, 90.00)
15,NormalReading,NormalReading,0,calibration,3.67485,3.802872,(-15.36, 7.27, 90.00)
15,NormalReading,NormalReading,0,calibration,3.676987,3.793961,(-15.47, 7.31, 90.00)
15,NormalReading,NormalReading,0,calibration,3.676743,3.794067,(-15.56, 7.36, 90.00)
15,NormalReading,NormalReading,0,calibration,3.678741,3.784363,(-15.59, 7.41, 90.00)
15,NormalReading,NormalReading,0,calibration,3.683807,3.778931,(-15.66, 7.20, 90.00)
15,NormalReading,NormalReading,0,calibration,3.601395,3.695282,(-15.68, 7.20, 90.00)
15,NormalReading,NormalReading,0,calibration,3.67598,3.636978,(-15.44, 7.17, 90.00)
15,NormalReading,NormalReading,0,calibration,3.617264,3.674194,(-6.83, 6.69, 90.00)
15,NormalReading,NormalReading,0,calibration,3.562866,3.584702,(-3.64, 7.50, 90.00)
15,NormalReading,NormalReading,0,calibration,3.639832,3.656937,(-0.02, 6.61, 90.00)
15,NormalReading,NormalReading,0,calibration,3.53717,3.570007,(0.78, 5.70, 90.00)
15,NormalReading,NormalReading,0,calibration,3.501526,3.582764,(1.30, 5.30, 90.00)
15,NormalReading,NormalReading,0,calibration,3.638489,3.56778,(0.90, 5.27, 90.00)
15,NormalReading,NormalReading,0,calibration,3.596436,3.56926,(1.66, 5.99, 90.00)
15,NormalReading,NormalReading,0,calibration,3.566147,3.569595,(1.49, 5.69, 90.00)
15,NormalReading,NormalReading,0,calibration,3.57637,3.56955,(1.57, 5.53, 90.00)
15,NormalReading,NormalReading,0,calibration,3.584656,3.569504,(1.18, 5.23, 90.00)
15,NormalReading,NormalReading,0,calibration,3.576492,3.564957,(1.19, 5.47, 90.00)
15,NormalReading,NormalReading,0,calibration,3.577393,3.556046,(1.25, 5.26, 90.00)
15,NormalReading,NormalReading,0,calibration,3.585495,3.551697,(1.33, 5.35, 90.00)
15,NormalReading,NormalReading,0,calibration,3.581589,3.549576,(1.38, 5.40, 90.00)
15,NormalReading,NormalReading,0,calibration,3.582413,3.549286,(1.42, 5.45, 90.00)
15,NormalReading,NormalReading,0,calibration,3.580765,3.541458,(1.24, 5.50, 90.00)
15,NormalReading,NormalReading,0,calibration,3.580002,3.534332,(1.18, 5.53, 90.00)
15,NormalReading,NormalReading,0,calibration,3.578354,3.527161,(1.25, 5.53, 90.00)
15,NormalReading,NormalReading,0,calibration,3.572647,3.522629,(1.21, 5.45, 90.00)
15,NormalReading,NormalReading,0,calibration,3.567154,3.518723,(1.21, 5.45, 90.00)
15,NormalReading,NormalReading,0,calibration,3.539856,3.514069,(1.23, 5.47, 90.00)
15,NormalReading,NormalReading,0,calibration,3.526001,3.511337,(1.22, 5.47, 90.00)
15,NormalReading,NormalReading,0,calibration,3.525772,3.506119,(1.25, 5.44, 90.00)
15,NormalReading,NormalReading,0,calibration,3.516098,3.478561,(1.22, 5.44, 90.00)
15,NormalReading,NormalReading,0,calibration,3.515686,3.478699,(1.06, 5.41, 90.00)
15,NormalReading,NormalReading,0,calibration,3.523743,3.484619,(1.17, 5.54, 90.00)
15,NormalReading,NormalReading,0,calibration,3.513763,3.471756,(1.12, 5.57, 90.00)
15,NormalReading,NormalReading,0,calibration,3.512848,3.471756,(1.33, 5.53, 90.00)
15,NormalReading,NormalReading,0,calibration,3.503433,3.471725,(1.27, 5.45, 90.00)
15,NormalReading,NormalReading,0,calibration,3.491821,3.463837,(1.24, 5.50, 90.00)
15,NormalReading,NormalReading,0,calibration,3.477768,3.464081,(1.26, 5.71, 90.00)
15,NormalReading,NormalReading,0,calibration,3.476913,3.460052,(1.26, 5.68, 90.00)
15,NormalReading,NormalReading,0,calibration,3.468323,3.43985,(1.19, 5.61, 90.00)
15,NormalReading,NormalReading,0,calibration,3.465637,3.439178,(1.30, 5.58, 90.00)
15,NormalReading,NormalReading,0,calibration,3.465881,3.438889,(1.10, 5.60, 90.00)
15,NormalReading,NormalReading,0,calibration,3.462204,3.46109,(1.11, 5.60, 90.00)
15,NormalReading,NormalReading,0,calibration,3.46228,3.46199,(1.01, 5.57, 90.00)
15,NormalReading,NormalReading,0,calibration,3.459335,3.440216,(1.02, 5.65, 90.00)
15,NormalReading,NormalReading,0,calibration,3.455612,3.436172,(1.01, 5.63, 90.00)
15,NormalReading,NormalReading,0,calibration,3.455795,3.404419,(1.01, 5.63, 90.00)
15,NormalReading,NormalReading,0,calibration,3.4552,3.403961,(1.01, 5.64, 90.00)
15,NormalReading,NormalReading,0,calibration,3.452576,3.408188,(1.03, 5.65, 90.00)
15,NormalReading,NormalReading,0,calibration,3.453094,3.407578,(1.02, 5.67, 90.00)
15,NormalReading,NormalReading,0,calibration,3.453232,3.407059,(1.05, 5.55, 90.00)
15,NormalReading,NormalReading,0,calibration,3.452972,3.406281,(1.04, 5.56, 90.00)
15,NormalReading,NormalReading,0,calibration,3.452972,3.406296,(1.04, 5.48, 90.00)
15,NormalReading,NormalReading,0,calibration,3.463348,3.401855,(1.06, 5.49, 90.00)
15,NormalReading,NormalReading,0,calibration,3.424347,3.398117,(1.07, 5.56, 90.00)
15,NormalReading,NormalReading,0,calibration,3.431,3.354248,(1.07, 5.54, 90.00)
15,NormalReading,NormalReading,0,calibration,3.430939,3.353775,(1.07, 5.56, 90.00)
15,NormalReading,NormalReading,0,calibration,3.423965,3.354248,(1.06, 5.55, 90.00)
15,NormalReading,NormalReading,0,calibration,3.423843,3.354492,(1.09, 5.58, 90.00)
15,NormalReading,NormalReading,0,calibration,3.42395,3.349335,(0.97, 5.64, 90.00)
15,NormalReading,NormalReading,0,calibration,3.401993,3.350876,(0.93, 5.58, 90.00)
15,NormalReading,NormalReading,0,calibration,3.383316,3.351593,(0.84, 5.53, 90.00)
15,NormalReading,NormalReading,0,calibration,3.378311,3.353851,(0.93, 5.61, 90.00)
15,NormalReading,NormalReading,0,calibration,3.372681,3.356598,(1.01, 5.56, 90.00)
15,NormalReading,NormalReading,0,calibration,3.36879,3.354828,(1.01, 5.63, 90.00)
15,NormalReading,NormalReading,0,calibration,3.368408,3.353989,(0.97, 5.60, 90.00)
15,NormalReading,NormalReading,0,calibration,3.359482,3.352707,(0.97, 5.50, 90.00)
15,NormalReading,NormalReading,0,calibration,3.359863,3.352707,(1.01, 5.48, 90.00)
15,NormalReading,NormalReading,0,calibration,3.350296,3.352707,(1.01, 5.55, 90.00)
15,NormalReading,NormalReading,0,calibration,3.349335,3.34108,(1.01, 5.55, 90.00)
15,NormalReading,NormalReading,0,calibration,3.350784,3.3396,(1.20, 5.31, 90.00)
15,NormalReading,NormalReading,0,calibration,3.350876,3.339035,(1.10, 5.30, 90.00)
15,NormalReading,NormalReading,0,calibration,3.349686,3.334808,(1.04, 5.31, 90.00)
15,NormalReading,NormalReading,0,calibration,3.349915,3.334503,(1.06, 5.31, 90.00)
15,NormalReading,NormalReading,0,calibration,3.348969,3.318222,(1.08, 5.35, 90.00)
15,NormalReading,NormalReading,0,calibration,3.345245,3.323334,(1.12, 5.45, 90.00)
