startPause,activeScene,textFile,speed,phase,pupilDilation_L,pupilDilation_R,gazePosition
15,NormalReading,NormalReading,0,calibration,0,0,(0.00, 0.00, 0.00)
15,NormalReading,NormalReading,0,calibration,4.657837,4.750336,(0.00, 0.00, 0.00)
15,NormalReading,NormalReading,0,calibration,4.562317,4.60318,(-2.79, -17.34, 90.00)
15,NormalReading,NormalReading,0,calibration,4.51059,4.601471,(-1.75, -4.30, 90.00)
15,NormalReading,NormalReading,0,calibration,4.45433,4.59996,(-1.74, -4.11, 90.00)
15,NormalReading,NormalReading,0,calibration,4.45433,4.59996,(-1.79, -4.16, 90.00)
15,NormalReading,NormalReading,0,calibration,4.443329,4.585648,(-1.79, -4.16, 90.00)
15,NormalReading,NormalReading,0,calibration,4.4272,4.568741,(-1.81, -4.08, 90.00)
15,NormalReading,NormalReading,0,calibration,4.411789,4.519897,(-1.84, -4.03, 90.00)
15,NormalReading,NormalReading,0,calibration,4.393204,4.495407,(-1.90, -4.06, 90.00)
15,NormalReading,NormalReading,0,calibration,4.360626,4.458588,(-1.94, -3.72, 90.00)
15,NormalReading,NormalReading,0,calibration,4.34668,4.456589,(-1.89, -3.55, 90.00)
15,NormalReading,NormalReading,0,calibration,4.340317,4.384857,(-1.95, -3.65, 90.00)
15,NormalReading,NormalReading,0,calibration,4.280762,4.339798,(-1.93, -3.24, 90.00)
15,NormalReading,NormalReading,0,calibration,4.246994,4.322418,(-1.94, -2.87, 90.00)
15,NormalReading,NormalReading,0,calibration,4.237045,4.275513,(-2.01, -2.79, 90.00)
15,NormalReading,NormalReading,0,calibration,4.21817,4.269791,(-2.31, -2.22, 90.00)
15,NormalReading,NormalReading,0,calibration,4.139664,4.222488,(-2.14, -2.15, 90.00)
15,NormalReading,NormalReading,0,calibration,4.131378,4.185593,(-2.02, -1.93, 90.00)
15,NormalReading,NormalReading,0,calibration,4.131165,4.168076,(-1.96, -1.64, 90.00)
15,NormalReading,NormalReading,0,calibration,4.12384,4.157883,(-1.95, -1.56, 90.00)
15,NormalReading,NormalReading,0,calibration,4.114929,4.100037,(-1.94, -1.45, 90.00)
15,NormalReading,NormalReading,0,calibration,4.099319,4.09082,(-1.80, -1.39, 90.00)
15,NormalReading,NormalReading,0,calibration,4.098709,4.088028,(-1.80, -1.36, 90.00)
15,NormalReading,NormalReading,0,calibration,4.099396,4.088409,(-1.90, -1.36, 90.00)
15,NormalReading,NormalReading,0,calibration,4.077682,4.027359,(-1.75, -1.37, 90.00)
15,NormalReading,NormalReading,0,calibration,4.053665,4.051956,(-2.43, -1.11, 90.00)
15,NormalReading,NormalReading,0,calibration,4.044235,4.034698,(-2.44, -1.02, 90.00)
15,NormalReading,NormalReading,0,calibration,4.042725,4.039032,(-2.69, -1.30, 90.00)
15,NormalReading,NormalReading,0,calibration,4.041977,4.040543,(-2.70, -1.19, 90.00)
15,NormalReading,NormalReading,0,calibration,4.045853,4.038544,(-2.70, -1.35, 90.00)
15,NormalReading,NormalReading,0,calibration,4.045685,4.038132,(-2.72, -1.30, 90.00)
15,NormalReading,NormalReading,0,calibration,4.041794,4.039276,(-2.76, -1.33, 90.00)
15,NormalReading,NormalReading,0,calibration,4.045547,4.041641,(-2.73, -1.52, 90.00)
15,NormalReading,NormalReading,0,calibration,4.045029,4.042587,(-2.69, -1.44, 90.00)
15,NormalReading,NormalReading,0,calibration,4.044495,4.058487,(-2.59, -1.24, 90.00)
15,NormalReading,NormalReading,0,calibration,4.050751,4.042923,(-2.56, -1.21, 90.00)
15,NormalReading,NormalReading,0,calibration,4.052307,4.042648,(-2.42, -1.22, 90.00)
15,NormalReading,NormalReading,0,calibration,4.053696,4.079987,(-2.38, -1.26, 90.00)
15,NormalReading,NormalReading,0,calibration,4.062195,4.080215,(-2.37, -1.28, 90.00)
15,NormalReading,NormalReading,0,calibration,4.062134,4.057068,(-2.40, -1.25, 90.00)
15,NormalReading,NormalReading,0,calibration,4.062134,4.057144,(-2.35, -1.17, 90.00)
15,NormalReading,NormalReading,0,calibration,4.070404,4.07251,(-2.35, -1.16, 90.00)
15,NormalReading,NormalReading,0,calibration,4.070328,4.038834,(-2.25, -1.09, 90.00)
15,NormalReading,NormalReading,0,calibration,4.070541,4.038406,(-2.19, -1.09, 90.00)
15,NormalReading,NormalReading,0,calibration,4.052994,4.03862,(-2.25, -1.09, 90.00)
15,NormalReading,NormalReading,0,calibration,4.052612,4.038284,(-2.23, -1.12, 90.00)
15,NormalReading,NormalReading,0,calibration,4.012833,4.032776,(-2.28, -1.22, 90.00)
15,NormalReading,NormalReading,0,calibration,4.011932,4.032028,(-2.28, -1.23, 90.00)
15,NormalReading,NormalReading,0,calibration,3.955948,4.014954,(-2.25, -1.34, 90.00)
15,NormalReading,NormalReading,0,calibration,3.933578,3.952789,(-2.27, -1.44, 90.00)
15,NormalReading,NormalReading,0,calibration,3.926071,3.930847,(-2.19, -1.64, 90.00)
15,NormalReading,NormalReading,0,calibration,3.833008,3.886398,(-2.19, -1.81, 90.00)
15,NormalReading,NormalReading,0,calibration,3.76239,3.84079,(-2.29, -2.11, 90.00)
15,NormalReading,NormalReading,0,calibration,3.746765,3.809738,(-2.28, -2.08, 90.00)
15,NormalReading,NormalReading,0,calibration,3.715561,3.770279,(-2.30, -2.11, 90.00)
15,NormalReading,NormalReading,0,calibration,3.699539,3.758179,(-2.31, -2.22, 90.00)
15,NormalReading,NormalReading,0,calibration,3.642105,3.690689,(-2.29, -2.14, 90.00)
15,NormalReading,NormalReading,0,calibration,3.553696,3.653732,(-2.35, -2.26, 90.00)
15,NormalReading,NormalReading,0,calibration,3.551163,3.554306,(-2.27, -1.97, 90.00)
15,NormalReading,NormalReading,0,calibration,3.471451,3.475647,(-2.21, -1.78, 90.00)
15,NormalReading,NormalReading,0,calibration,3.366333,3.401337,(-1.98, -1.20, 90.00)
15,NormalReading,NormalReading,0,calibration,3.315414,3.342468,(-1.88, -0.76, 90.00)
15,NormalReading,NormalReading,0,calibration,3.183731,3.26387,(-1.92, -0.86, 90.00)
15,NormalReading,NormalReading,0,calibration,3.127792,3.242188,(-1.59, -0.23, 90.00)
15,NormalReading,NormalReading,0,calibration,3.107483,3.144852,(-1.89, 0.24, 90.00)
15,NormalReading,NormalReading,0,calibration,3.13092,3.080566,(-2.13, -0.27, 90.00)
15,NormalReading,NormalReading,0,calibration,3.071884,3.081848,(-2.11, -1.68, 90.00)
15,NormalReading,NormalReading,0,calibration,3.063828,3.121628,(-2.51, -2.32, 90.00)
15,NormalReading,NormalReading,0,calibration,3.063828,3.121628,(-2.29, -1.93, 90.00)
15,NormalReading,NormalReading,0,calibration,3.063828,3.121628,(-2.35, -0.01, 90.00)
