startPause,activeScene,textFile,calculationMethod,backgroundColor,speed,phase,pupilDilation_L,pupilDilation_R,gazePosition
15,NormalReading,c,A,G,0,calibration,0,0,(0.00, 0.00, 0.00)
15,NormalReading,c,A,G,0,calibration,3.977264,3.926743,(0.00, 0.00, 0.00)
15,NormalReading,c,A,G,0,calibration,3.920624,3.959457,(3.22, 11.24, 90.00)
15,NormalReading,c,A,G,0,calibration,3.863541,3.935059,(-7.81, 15.79, 90.00)
15,NormalReading,c,A,G,0,calibration,3.963638,3.954056,(-6.95, 13.87, 90.00)
15,NormalReading,c,A,G,0,calibration,3.915604,3.876801,(-6.68, 13.18, 90.00)
15,NormalReading,c,A,G,0,calibration,3.936172,3.955734,(-6.67, 13.42, 90.00)
15,NormalReading,c,A,G,0,calibration,3.996826,3.897263,(-6.52, 13.27, 90.00)
15,NormalReading,c,A,G,0,calibration,3.958527,3.91301,(-6.83, 13.42, 90.00)
15,NormalReading,c,A,G,0,calibration,3.92012,3.92038,(-6.99, 13.43, 90.00)
15,NormalReading,c,A,G,0,calibration,3.917023,3.903854,(-6.92, 13.45, 90.00)
15,NormalReading,c,A,G,0,calibration,3.932068,3.937881,(-6.65, 13.26, 90.00)
15,NormalReading,c,A,G,0,calibration,3.913483,3.935577,(-6.39, 13.24, 90.00)
15,NormalReading,c,A,G,0,calibration,3.883621,3.926773,(-6.41, 13.37, 90.00)
15,NormalReading,c,A,G,0,calibration,3.887909,3.929306,(-6.67, 13.64, 90.00)
15,NormalReading,c,A,G,0,calibration,3.890869,3.923904,(-6.63, 13.45, 90.00)
15,NormalReading,c,A,G,0,calibration,3.901459,3.923294,(-6.56, 13.53, 90.00)
15,NormalReading,c,A,G,0,calibration,3.909119,3.916656,(-6.46, 13.43, 90.00)
15,NormalReading,c,A,G,0,calibration,3.91333,3.924438,(-6.42, 13.47, 90.00)
15,NormalReading,c,A,G,0,calibration,3.91272,3.936722,(-6.43, 13.49, 90.00)
15,NormalReading,c,A,G,0,calibration,3.916702,3.932434,(-6.41, 13.48, 90.00)
15,NormalReading,c,A,G,0,calibration,3.912415,3.936295,(-6.37, 13.44, 90.00)
15,NormalReading,c,A,G,0,calibration,3.911835,3.937469,(-6.33, 13.43, 90.00)
15,NormalReading,c,A,G,0,calibration,3.907639,3.937256,(-6.31, 13.36, 90.00)
15,NormalReading,c,A,G,0,calibration,3.916214,3.939957,(-6.32, 13.37, 90.00)
15,NormalReading,c,A,G,0,calibration,3.907303,3.964584,(-6.32, 13.36, 90.00)
15,NormalReading,c,A,G,0,calibration,3.928192,3.964417,(-6.31, 13.32, 90.00)
15,NormalReading,c,A,G,0,calibration,3.928391,3.964355,(-6.29, 13.32, 90.00)
15,NormalReading,c,A,G,0,calibration,3.913849,3.968994,(-6.31, 13.35, 90.00)
15,NormalReading,c,A,G,0,calibration,3.906235,3.968826,(-6.33, 13.30, 90.00)
15,NormalReading,c,A,G,0,calibration,3.906067,3.96196,(-6.33, 13.27, 90.00)
15,NormalReading,c,A,G,0,calibration,3.914352,3.967636,(-6.31, 13.20, 90.00)
15,NormalReading,c,A,G,0,calibration,3.916367,3.967834,(-6.33, 13.29, 90.00)
15,NormalReading,c,A,G,0,calibration,3.914322,3.968491,(-6.34, 13.28, 90.00)
15,NormalReading,c,A,G,0,calibration,3.922058,3.963638,(-6.35, 13.35, 90.00)
15,NormalReading,c,A,G,0,calibration,3.915558,3.967804,(-6.34, 13.31, 90.00)
15,NormalReading,c,A,G,0,calibration,3.915405,3.968216,(-6.33, 13.16, 90.00)
15,NormalReading,c,A,G,0,calibration,3.915375,3.963562,(-6.35, 13.14, 90.00)
15,NormalReading,c,A,G,0,calibration,3.908279,3.964645,(-6.33, 13.23, 90.00)
15,NormalReading,c,A,G,0,calibration,3.908691,3.965103,(-6.33, 13.22, 90.00)
15,NormalReading,c,A,G,0,calibration,3.899841,3.945953,(-6.39, 13.20, 90.00)
15,NormalReading,c,A,G,0,calibration,3.89949,3.947403,(-6.39, 13.30, 90.00)
15,NormalReading,c,A,G,0,calibration,3.889877,3.943375,(-6.35, 13.48, 90.00)
15,NormalReading,c,A,G,0,calibration,3.869003,3.856674,(-6.26, 13.25, 90.00)
15,NormalReading,c,A,G,0,calibration,3.870087,3.855469,(-6.21, 13.22, 90.00)
15,NormalReading,c,A,G,0,calibration,3.852234,3.851166,(-6.26, 13.26, 90.00)
15,NormalReading,c,A,G,0,calibration,3.849518,3.835602,(-6.29, 13.31, 90.00)
15,NormalReading,c,A,G,0,calibration,3.840485,3.832169,(-6.33, 13.34, 90.00)
15,NormalReading,c,A,G,0,calibration,3.788528,3.826096,(-6.35, 13.25, 90.00)
15,NormalReading,c,A,G,0,calibration,3.76857,3.783127,(-6.37, 13.15, 90.00)
15,NormalReading,c,A,G,0,calibration,3.759979,3.781845,(-6.39, 13.06, 90.00)
15,NormalReading,c,A,G,0,calibration,3.742142,3.775269,(-6.42, 13.04, 90.00)
15,NormalReading,c,A,G,0,calibration,3.737778,3.75708,(-6.35, 13.03, 90.00)
15,NormalReading,c,A,G,0,calibration,3.733612,3.745132,(-6.46, 13.05, 90.00)
15,NormalReading,c,A,G,0,calibration,3.670105,3.744598,(-6.53, 13.05, 90.00)
15,NormalReading,c,A,G,0,calibration,3.65097,3.66864,(-6.52, 12.99, 90.00)
15,NormalReading,c,A,G,0,calibration,3.631454,3.611633,(-6.43, 12.87, 90.00)
15,NormalReading,c,A,G,0,calibration,3.625381,3.598312,(-6.43, 12.85, 90.00)
15,NormalReading,c,A,G,0,calibration,3.592834,3.587341,(-6.46, 12.84, 90.00)
15,NormalReading,c,A,G,0,calibration,3.570572,3.567856,(-6.43, 12.89, 90.00)
15,NormalReading,c,A,G,0,calibration,3.524185,3.509964,(-6.26, 12.86, 90.00)
15,NormalReading,c,A,G,0,calibration,3.457428,3.49324,(-6.22, 12.78, 90.00)
15,NormalReading,c,A,G,0,calibration,3.457092,3.49292,(-6.20, 12.78, 90.00)
15,NormalReading,c,A,G,0,calibration,3.43663,3.457565,(-6.18, 12.81, 90.00)
15,NormalReading,c,A,G,0,calibration,3.428833,3.447678,(-6.16, 12.87, 90.00)
15,NormalReading,c,A,G,0,calibration,3.426224,3.442902,(-6.29, 12.86, 90.00)
15,NormalReading,c,A,G,0,calibration,3.343796,3.410248,(-6.32, 12.92, 90.00)
15,NormalReading,c,A,G,0,calibration,3.327576,3.396576,(-6.30, 12.87, 90.00)
15,NormalReading,c,A,G,0,calibration,3.283051,3.32225,(-6.31, 12.88, 90.00)
15,NormalReading,c,A,G,0,calibration,3.268265,3.303848,(-6.25, 12.92, 90.00)
15,NormalReading,c,A,G,0,calibration,3.162033,3.263016,(-6.20, 12.89, 90.00)
15,NormalReading,c,A,G,0,calibration,3.154755,3.228714,(-6.15, 12.88, 90.00)
15,NormalReading,c,A,G,0,calibration,3.122772,3.184448,(-6.00, 13.03, 90.00)
15,NormalReading,c,A,G,0,calibration,3.120544,3.126221,(-5.97, 12.96, 90.00)
15,NormalReading,c,A,G,0,calibration,3.120407,3.099838,(-5.90, 12.86, 90.00)
15,NormalReading,c,A,G,0,calibration,3.098892,3.089325,(-5.87, 12.66, 90.00)
15,NormalReading,c,A,G,0,calibration,3.088074,3.036682,(-5.85, 12.89, 90.00)
15,NormalReading,c,A,G,0,calibration,3.082413,3.003571,(-5.75, 12.90, 90.00)
15,NormalReading,c,A,G,0,calibration,3.079666,3.001266,(-5.68, 12.83, 90.00)
15,NormalReading,c,A,G,0,calibration,3.074051,2.973221,(-5.71, 12.86, 90.00)
15,NormalReading,c,A,G,0,calibration,3.01152,2.966919,(-5.65, 12.76, 90.00)
15,NormalReading,c,A,G,0,calibration,3.011093,2.966949,(-5.70, 12.78, 90.00)
15,NormalReading,c,A,G,0,calibration,3.000183,2.966003,(-5.62, 12.73, 90.00)
15,NormalReading,c,A,G,0,calibration,2.966278,2.959229,(-5.60, 12.78, 90.00)
15,NormalReading,c,A,G,0,calibration,2.965973,2.959335,(-5.61, 12.79, 90.00)
15,NormalReading,c,A,G,0,calibration,2.961731,2.958633,(-5.57, 12.73, 90.00)
15,NormalReading,c,A,G,0,calibration,2.922089,2.927872,(-5.54, 12.73, 90.00)
15,NormalReading,c,A,G,0,calibration,2.912704,2.924347,(-5.55, 12.76, 90.00)
15,NormalReading,c,A,G,0,calibration,2.895981,2.902664,(-5.55, 12.78, 90.00)
15,NormalReading,c,A,G,0,calibration,2.896393,2.901581,(-5.54, 12.76, 90.00)
15,NormalReading,c,A,G,0,calibration,2.879761,2.892197,(-5.57, 12.84, 90.00)
15,NormalReading,c,A,G,0,calibration,2.880341,2.890137,(-5.59, 12.81, 90.00)
15,NormalReading,c,A,G,0,calibration,2.866058,2.869644,(-5.56, 12.86, 90.00)
15,NormalReading,c,A,G,0,calibration,2.866104,2.866943,(-5.66, 12.89, 90.00)
15,NormalReading,c,A,G,0,calibration,2.863159,2.860519,(-5.60, 12.99, 90.00)
15,NormalReading,c,A,G,0,calibration,2.860825,2.857956,(-5.59, 12.96, 90.00)
15,NormalReading,c,A,G,0,calibration,2.857483,2.851074,(-5.59, 12.89, 90.00)
15,NormalReading,c,A,G,0,calibration,2.858551,2.851349,(-5.62, 13.03, 90.00)
15,NormalReading,c,A,G,0,calibration,2.8508,2.842926,(-5.67, 13.14, 90.00)
15,NormalReading,c,A,G,0,calibration,2.834915,2.835007,(-5.70, 13.02, 90.00)
15,NormalReading,c,A,G,0,calibration,2.825287,2.795395,(-5.74, 13.09, 90.00)
15,NormalReading,c,A,G,0,calibration,2.822647,2.754364,(-5.77, 13.08, 90.00)
15,NormalReading,c,A,G,0,calibration,2.682327,2.78743,(-5.38, 12.73, 90.00)
15,NormalReading,c,A,G,0,calibration,2.701431,2.740234,(-5.83, 12.35, 90.00)
15,NormalReading,c,A,G,0,calibration,2.701233,2.739914,(-5.53, 13.16, 90.00)
15,NormalReading,c,A,G,0,calibration,2.709488,2.764969,(-5.75, 12.83, 90.00)
15,NormalReading,c,A,G,0,calibration,2.716736,2.735641,(-5.76, 12.95, 90.00)
15,NormalReading,c,A,G,0,calibration,2.734863,2.669205,(-5.80, 12.93, 90.00)
15,NormalReading,c,A,G,0,calibration,2.634705,2.675003,(-2.98, 9.46, 90.00)
15,NormalReading,c,A,G,0,calibration,2.618439,2.746643,(-2.76, 7.85, 90.00)
15,NormalReading,c,A,G,0,calibration,2.617538,2.702194,(-2.14, 7.40, 90.00)
15,NormalReading,c,A,G,0,calibration,2.632065,2.704514,(-2.47, 7.72, 90.00)
15,NormalReading,c,A,G,0,calibration,2.601135,2.704758,(-2.62, 7.73, 90.00)
15,NormalReading,c,A,G,0,calibration,2.6017,2.705704,(-2.53, 7.70, 90.00)
15,NormalReading,c,A,G,0,calibration,2.588333,2.705658,(-2.47, 7.73, 90.00)
