startPause,activeScene,textFile,calculationMethod,backgroundColor,speed,phase,pupilDilation_L,pupilDilation_R,gazePosition
15,NormalReading,l,A,W,0,calibration,0,0,(0.00, 0.00, 0.00)
15,NormalReading,l,A,W,0,calibration,4.854706,4.744507,(0.00, 0.00, 0.00)
15,NormalReading,l,A,W,0,calibration,5.061356,4.803085,(4.68, -18.22, 90.00)
15,NormalReading,j,A,W,0,calibration,0,0,(0.00, 0.00, 0.00)
15,NormalReading,j,A,W,0,calibration,4.48909,4.358307,(0.00, 0.00, 0.00)
15,NormalReading,j,A,W,0,calibration,4.429794,4.258209,(1.38, -5.24, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.73, -6.41, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.75, -5.34, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.54, -6.42, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.54, -6.42, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.57, -6.22, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.52, -6.38, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.53, -6.41, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.59, -5.31, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.55, -5.28, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.55, -5.35, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.51, -5.39, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.51, -5.41, 90.00)
15,NormalReading,j,A,W,0,calibration,4.502884,4.260025,(3.49, -5.43, 90.00)
15,NormalReading,j,A,W,0,calibration,4.655594,4.404465,(3.48, -5.50, 90.00)
15,NormalReading,j,A,W,0,calibration,4.609207,4.377594,(1.63, -3.22, 90.00)
15,NormalReading,j,A,W,0,calibration,4.603226,4.163742,(0.61, -3.86, 90.00)
15,NormalReading,j,A,W,0,calibration,4.511368,4.27243,(1.11, -4.14, 90.00)
15,NormalReading,j,A,W,0,calibration,4.484146,4.332184,(0.62, -4.02, 90.00)
15,NormalReading,j,A,W,0,calibration,4.393311,4.360748,(0.33, -4.03, 90.00)
15,NormalReading,j,A,W,0,calibration,4.356277,4.334625,(0.31, -5.33, 90.00)
15,NormalReading,j,A,W,0,calibration,4.473297,4.341599,(-0.30, -5.09, 90.00)
15,NormalReading,j,A,W,0,calibration,4.449387,4.33284,(0.10, -5.35, 90.00)
15,NormalReading,j,A,W,0,calibration,4.519638,4.36058,(0.57, -4.71, 90.00)
15,NormalReading,j,A,W,0,calibration,4.552689,4.412003,(0.77, -4.47, 90.00)
15,NormalReading,j,A,W,0,calibration,4.464783,4.366379,(0.83, -4.42, 90.00)
15,NormalReading,j,A,W,0,calibration,4.473251,4.312958,(0.88, -4.37, 90.00)
15,NormalReading,j,A,W,0,calibration,4.535446,4.401917,(1.08, -4.29, 90.00)
15,NormalReading,j,A,W,0,calibration,4.537247,4.333832,(2.13, -4.45, 90.00)
15,NormalReading,j,A,W,0,calibration,4.522125,4.391357,(2.04, -4.45, 90.00)
15,NormalReading,j,A,W,0,calibration,4.514282,4.369156,(2.00, -4.36, 90.00)
15,NormalReading,j,A,W,0,calibration,4.52803,4.368546,(2.05, -4.29, 90.00)
15,NormalReading,j,A,W,0,calibration,4.533768,4.370636,(2.35, -4.27, 90.00)
15,NormalReading,j,A,W,0,calibration,4.538132,4.371826,(2.36, -4.21, 90.00)
15,NormalReading,j,A,W,0,calibration,4.546692,4.373108,(2.45, -4.15, 90.00)
15,NormalReading,j,A,W,0,calibration,4.55069,4.374161,(2.35, -4.20, 90.00)
15,NormalReading,j,A,W,0,calibration,4.554626,4.384048,(2.38, -4.18, 90.00)
15,NormalReading,j,A,W,0,calibration,4.55513,4.355179,(2.33, -4.24, 90.00)
15,NormalReading,j,A,W,0,calibration,4.551743,4.432617,(2.31, -4.19, 90.00)
